No,SN Mesin,SN Kaset,Tipe Kaset,SN Kaset Cadangan,Tipe Kaset,SO-ID ,Status ,Tanggal kirim ,Tanggal perbaikan ,Hasil perbaikan ,Kategori Problem 
2616,74UEA43N03-070403,76UWAB2SW755577,AB,76UWAB2SW754725,AB,,,,,,
2617,74UEA43N03-070403,76UWRB2SB900522,RB,76UWRB2SB898165,RB,,,,,,
2618,74UEA43N03-070403,76UWRB2SB900524,RB,76UWRB2SB898160,RB,,,,,,
2619,74UEA43N03-070403,76UWRB2SB900521,RB,76UWRB2SB898169,RB,,,,,,
2620,74UEA43N03-070403,76UWRB2SB900519,RB,76UWRB2SB898161,RB,,,,,,
2621,74UEA43N03-070233,76UWAB2SW755225,AB,76UWAB2SW754726,AB,,,,,,
2622,74UEA43N03-070233,76UWRB2SB898780,RB,76UWRB2SB898191,RB,,,,,,
2623,74UEA43N03-070233,76UWRB2SB898778,RB,76UWRB2SB898170,RB,,,,,,
2624,74UEA43N03-070233,76UWRB2SB898775,RB,76UWRB2SB898163,RB,,,,,,
2625,74UEA43N03-070233,76UWRB2SB898773,RB,76UWRB2SB898164,RB,,,,,,
2626,74UEA43N03-070196,76UWAB2SW755226,AB,76UWAB2SW754668,AB,,,,,,
2627,74UEA43N03-070196,76UWRB2SB898852,RB,76UWRB2SB897402,RB,,,,,,
2628,74UEA43N03-070196,76UWRB2SB898856,RB,76UWRB2SB897400,RB,,,,,,
2629,74UEA43N03-070196,76UWRB2SB898858,RB,76UWRB2SB897398,RB,,,,,,
2630,74UEA43N03-070196,76UWRB2SB898859,RB,76UWRB2SB897353,RB,,,,,,
2631,74UEA43N03-070141,76UWAB2SW754851,AB,76UWAB2SW754727,AB,,,,,,
2632,74UEA43N03-070141,76UWRB2SB896424,RB,76UWRB2SB897463,RB,,,,,,
2633,74UEA43N03-070141,76UWRB2SB896412,RB,76UWRB2SB897403,RB,,,,,,
2634,74UEA43N03-070141,76UWRB2SB895357,RB,76UWRB2SB897406,RB,,,,,,
2635,74UEA43N03-070141,76UWRB2SB896419,RB,76UWRB2SB897365,RB,,,,,,
2636,74UEA43N03-070095,76UWAB2SW753914,AB,76UWAB2SW754750,AB,,,,,,
2637,74UEA43N03-070095,76UWRB2SB892799,RB,76UWRB2SB898238,RB,,,,,,
2638,74UEA43N03-070095,76UWRB2SB892800,RB,76UWRB2SB898252,RB,,,,,,
2639,74UEA43N03-070095,76UWRB2SB892810,RB,76UWRB2SB898248,RB,,,,,,
2640,74UEA43N03-070095,76UWRB2SB892797,RB,76UWRB2SB898246,RB,,,,,,
2641,74UEA43N03-070054,76UWAB2SW753796,AB,76UWAB2SW754703,AB,,,,,,
2642,74UEA43N03-070054,76UWRB2SB892828,RB,76UWRB2SB898250,RB,,,,,,
2643,74UEA43N03-070054,76UWRB2SB892824,RB,76UWRB2SB898251,RB,,,,,,
2644,74UEA43N03-070054,76UWRB2SB892822,RB,76UWRB2SB898245,RB,,,,,,
2645,74UEA43N03-070054,76UWRB2SB892829,RB,76UWRB2SB898249,RB,,,,,,
2646,74UEA43N03-070085,76UWAB2SW754912,AB,76UWAB2SW754701,AB,,,,,,
2647,74UEA43N03-070085,76UWRB2SB897702,RB,76UWRB2SB897500,RB,,,,,,
2648,74UEA43N03-070085,76UWRB2SB896581,RB,76UWRB2SB897486,RB,,,,,,
2649,74UEA43N03-070085,76UWRB2SB897647,RB,76UWRB2SB897399,RB,,,,,,
2650,74UEA43N03-070085,76UWRB2SB897700,RB,76UWRB2SB897464,RB,,,,,,
2651,74UEA43N03-069929,76UWAB2SW753916,AB,76UWAB2SW754740,AB,,,,,,
2652,74UEA43N03-069929,76UWRB2SB892988,RB,76UWRB2SB895938,RB,,,,,,
2653,74UEA43N03-069929,76UWRB2SB892985,RB,76UWRB2SB897487,RB,,,,,,
2654,74UEA43N03-069929,76UWRB2SB892996,RB,76UWRB2SB897481,RB,,,,,,
2655,74UEA43N03-069929,76UWRB2SB892989,RB,76UWRB2SB897469,RB,,,,,,
2656,74UEA43N03-070082,76UWAB2SW755150,AB,76UWAB2SW754626,AB,,,,,,
2657,74UEA43N03-070082,76UWRB2SB898553,RB,76UWRB2SB898149,RB,,,,,,
2658,74UEA43N03-070082,76UWRB2SB898552,RB,76UWRB2SB896861,RB,,,,,,
2659,74UEA43N03-070082,76UWRB2SB898530,RB,76UWRB2SB896859,RB,,,,,,
2660,74UEA43N03-070082,76UWRB2SB898512,RB,76UWRB2SB897073,RB,,,,,,
2661,74UEA43N03-070087,76UWAB2SW753986,AB,76UWAB2SW754096,AB,,,,,,
2662,74UEA43N03-070087,76UWRB2SB892951,RB,76UWRB2SB896862,RB,,,,,,
2663,74UEA43N03-070087,76UWRB2SB892950,RB,76UWRB2SB898171,RB,,,,,,
2664,74UEA43N03-070087,76UWRB2SB892957,RB,76UWRB2SB897050,RB,,,,,,
2665,74UEA43N03-070087,76UWRB2SB892939,RB,76UWRB2SB897470,RB,,,,,,
2666,74UEA43N03-070079,76UWAB2SW754880,AB,76UWAB2SW754631,AB,,,,,,
2667,74UEA43N03-070079,76UWRB2SB897710,RB,76UWRB2SB898196,RB,,,,,,
2668,74UEA43N03-070079,76UWRB2SB897707,RB,76UWRB2SB897243,RB,,,,,,
2669,74UEA43N03-070079,76UWRB2SB897717,RB,76UWRB2SB898192,RB,,,,,,
2670,74UEA43N03-070079,76UWRB2SB897719,RB,76UWRB2SB898158,RB,,,,,,
2671,74UEA43N03-069952,76UWAB2SW753831,AB,76UWAB2SW754610,AB,,,,,,
2672,74UEA43N03-069952,76UWRB2SB892888,RB,76UWRB2SB897404,RB,,,,,,
2673,74UEA43N03-069952,76UWRB2SB892891,RB,76UWRB2SB897408,RB,,,,,,
2674,74UEA43N03-069952,76UWRB2SB892889,RB,76UWRB2SB898193,RB,,,,,,
2675,74UEA43N03-069952,76UWRB2SB892874,RB,76UWRB2SB898247,RB,,,,,,
2676,74UEA43N03-070221,76UWAB2SW755212,AB,76UWAB2SW754189,AB,,,,,,
2677,74UEA43N03-070221,76UWRB2SB898833,RB,76UWRB2SB898244,RB,,,,,,
2678,74UEA43N03-070221,76UWRB2SB898830,RB,76UWRB2SB898240,RB,,,,,,
2679,74UEA43N03-070221,76UWRB2SB898834,RB,76UWRB2SB898272,RB,,,,,,
2680,74UEA43N03-070221,76UWRB2SB898828,RB,76UWRB2SB898243,RB,,,,,,
2681,74UEA43N03-069976,76UWAB2SW754883,AB,76UWAB2SW754595,AB,,,,,,
2682,74UEA43N03-069976,76UWRB2SB897589,RB,76UWRB2SB898241,RB,,,,,,
2683,74UEA43N03-069976,76UWRB2SB897585,RB,76UWRB2SB898236,RB,,,,,,
2684,74UEA43N03-069976,76UWRB2SB896565,RB,76UWRB2SB898239,RB,,,,,,
2685,74UEA43N03-069976,76UWRB2SB896563,RB,76UWRB2SB898237,RB,,,,,,
2686,74UEA43N03-070237,76UWAB2SW754860,AB,76UWAB2SW754724,AB,,,,,,
2687,74UEA43N03-070237,76UWRB2SB896294,RB,76UWRB2SB896700,RB,,,,,,
2688,74UEA43N03-070237,76UWRB2SB896320,RB,76UWRB2SB896832,RB,,,,,,
2689,74UEA43N03-070237,76UWRB2SB896402,RB,76UWRB2SB896633,RB,,,,,,
2690,74UEA43N03-070237,76UWRB2SB896396,RB,76UWRB2SB896827,RB,,,,,,
2691,74UEA43N03-070175,76UWAB2SW755179,AB,76UWAB2SW754660,AB,,,,,,
2692,74UEA43N03-070175,76UWRB2SB898609,RB,76UWRB2SB896828,RB,,,,,,
2693,74UEA43N03-070175,76UWRB2SB898608,RB,76UWRB2SB896652,RB,,,,,,
2694,74UEA43N03-070175,76UWRB2SB898606,RB,76UWRB2SB896698,RB,,,,,,
2695,74UEA43N03-070175,76UWRB2SB898607,RB,76UWRB2SB896632,RB,,,,,,
2696,74UEA43N03-070086,76UWAB2SW753957,AB,76UWAB2SW754720,AB,,,,,,
2697,74UEA43N03-070086,76UWRB2SB892962,RB,76UWRB2SB896618,RB,,,,,,
2698,74UEA43N03-070086,76UWRB2SB892960,RB,76UWRB2SB896615,RB,,,,,,
2699,74UEA43N03-070086,76UWRB2SB892958,RB,76UWRB2SB896613,RB,,,,,,
2700,74UEA43N03-070086,76UWRB2SB892790,RB,76UWRB2SB896614,RB,,,,,,
2701,74UEA43N03-069905,76UWAB2SW754573,AB,76UWAB2SW754723,AB,,,,,,
2702,74UEA43N03-069905,76UWRB2SB896153,RB,76UWRB2SB896606,RB,,,,,,
2703,74UEA43N03-069905,76UWRB2SB896200,RB,76UWRB2SB896612,RB,,,,,,
2704,74UEA43N03-069905,76UWRB2SB896204,RB,76UWRB2SB895966,RB,,,,,,
2705,74UEA43N03-069905,76UWRB2SB896207,RB,76UWRB2SB895972,RB,,,,,,
2706,74UEA43N03-070173,76UWAB2SW755183,AB,76UWAB2SW754671,AB,,,,,,
2707,74UEA43N03-070173,76UWRB2SB898695,RB,76UWRB2SB896623,RB,,,,,,
2708,74UEA43N03-070173,76UWRB2SB898703,RB,76UWRB2SB895969,RB,,,,,,
2709,74UEA43N03-070173,76UWRB2SB898694,RB,76UWRB2SB895940,RB,,,,,,
2710,74UEA43N03-070173,76UWRB2SB898705,RB,76UWRB2SB895970,RB,,,,,,
2711,74UEA43N03-070081,76UWAB2SW755141,AB,76UWAB2SW754661,AB,,,,,,
2712,74UEA43N03-070081,76UWRB2SB898575,RB,76UWRB2SB895955,RB,,,,,,
2713,74UEA43N03-070081,76UWRB2SB898576,RB,76UWRB2SB895958,RB,,,,,,
2714,74UEA43N03-070081,76UWRB2SB898573,RB,76UWRB2SB895773,RB,,,,,,
2715,74UEA43N03-070081,76UWRB2SB898574,RB,76UWRB2SB896607,RB,,,,,,
2716,74UEA43N03-069932,76UWAB2SW753924,AB,76UWAB2SW754749,AB,,,,,,
2717,74UEA43N03-069932,76UWRB2SB892798,RB,76UWRB2SB895931,RB,,,,,,
2718,74UEA43N03-069932,76UWRB2SB892794,RB,76UWRB2SB895971,RB,,,,,,
2719,74UEA43N03-069932,76UWRB2SB892791,RB,76UWRB2SB895946,RB,,,,,,
2720,74UEA43N03-069932,76UWRB2SB892778,RB,76UWRB2SB895983,RB,,,,,,
2721,74UEA43N03-070190,76UWAB2SW755201,AB,76UWAB2SW754754,AB,,,,,,
2722,74UEA43N03-070190,76UWRB2SB898716,RB,76UWRB2SB896621,RB,,,,,,
2723,74UEA43N03-070190,76UWRB2SB898676,RB,76UWRB2SB896622,RB,,,,,,
2724,74UEA43N03-070190,76UWRB2SB898713,RB,76UWRB2SB896619,RB,,,,,,
2725,74UEA43N03-070190,76UWRB2SB898715,RB,76UWRB2SB896624,RB,,,,,,
2726,74UEA43N03-069928,76UWAB2SW754806,AB,76UWAB2SW754705,AB,,,,,,
2727,74UEA43N03-069928,76UWRB2SB896256,RB,76UWRB2SB896625,RB,,,,,,
2728,74UEA43N03-069928,76UWRB2SB896260,RB,76UWRB2SB896616,RB,,,,,,
2729,74UEA43N03-069928,76UWRB2SB896263,RB,76UWRB2SB896626,RB,,,,,,
2730,74UEA43N03-069928,76UWRB2SB896251,RB,76UWRB2SB896627,RB,,,,,,
2731,74UEA43N03-070049,76UWAB2SW754026,AB,76UWAB2SW754707,AB,,,,,,
2732,74UEA43N03-070049,76UWRB2SB893886,RB,76UWRB2SB895950,RB,,,,,,
2733,74UEA43N03-070049,76UWRB2SB893887,RB,76UWRB2SB896617,RB,,,,,,
2734,74UEA43N03-070049,76UWRB2SB893803,RB,76UWRB2SB895764,RB,,,,,,
2735,74UEA43N03-070049,76UWRB2SB893888,RB,76UWRB2SB895874,RB,,,,,,
2736,74UEA43N03-070080,76UWAB2SW754836,AB,76UWAB2SW754739,AB,,,,,,
2737,74UEA43N03-070080,76UWRB2SB896579,RB,76UWRB2SB896076,RB,,,,,,
2738,74UEA43N03-070080,76UWRB2SB897635,RB,76UWRB2SB896078,RB,,,,,,
2739,74UEA43N03-070080,76UWRB2SB896580,RB,76UWRB2SB896586,RB,,,,,,
2740,74UEA43N03-070080,76UWRB2SB897634,RB,76UWRB2SB896068,RB,,,,,,
2741,74UEA43N03-070138,76UWAB2SW755174,AB,76UWAB2SW754702,AB,,,,,,
2742,74UEA43N03-070138,76UWRB2SB898641,RB,76UWRB2SB896073,RB,,,,,,
2743,74UEA43N03-070138,76UWRB2SB898643,RB,76UWRB2SB896602,RB,,,,,,
2744,74UEA43N03-070138,76UWRB2SB898636,RB,76UWRB2SB896590,RB,,,,,,
2745,74UEA43N03-070138,76UWRB2SB898642,RB,76UWRB2SB896591,RB,,,,,,
2746,74UEA43N03-070219,76UWAB2SW755223,AB,76UWAB2SW753700,AB,,,,,,
2747,74UEA43N03-070219,76UWRB2SB899390,RB,76UWRB2SB896605,RB,,,,,,
2748,74UEA43N03-070219,76UWRB2SB899386,RB,76UWRB2SB895815,RB,,,,,,
2749,74UEA43N03-070219,76UWRB2SB899387,RB,76UWRB2SB895949,RB,,,,,,
2750,74UEA43N03-070219,76UWRB2SB898881,RB,76UWRB2SB895967,RB,,,,,,
2751,74UEA43N03-069920,76UWAB2SW754815,AB,76UWAB2SW754709,AB,,,,,,
2752,74UEA43N03-069920,76UWRB2SB896243,RB,76UWRB2SB895692,RB,,,,,,
2753,74UEA43N03-069920,76UWRB2SB896236,RB,76UWRB2SB895861,RB,,,,,,
2754,74UEA43N03-069920,76UWRB2SB896154,RB,76UWRB2SB895954,RB,,,,,,
2755,74UEA43N03-069920,76UWRB2SB896245,RB,76UWRB2SB895873,RB,,,,,,
2756,74UEA43N03-070071,76UWAB2SW754854,AB,76UWAB2SW754708,AB,,,,,,
2757,74UEA43N03-070071,76UWRB2SB896490,RB,76UWRB2SB896594,RB,,,,,,
2758,74UEA43N03-070071,76UWRB2SB896484,RB,76UWRB2SB896593,RB,,,,,,
2759,74UEA43N03-070071,76UWRB2SB896488,RB,76UWRB2SB896066,RB,,,,,,
2760,74UEA43N03-070071,76UWRB2SB896491,RB,76UWRB2SB896588,RB,,,,,,
2761,74UEA43N03-070113,76UWAB2SW755170,AB,76UWAB2SW754712,AB,,,,,,
2762,74UEA43N03-070113,76UWRB2SB898464,RB,76UWRB2SB895889,RB,,,,,,
2763,74UEA43N03-070113,76UWRB2SB898462,RB,76UWRB2SB895890,RB,,,,,,
2764,74UEA43N03-070113,76UWRB2SB898460,RB,76UWRB2SB895965,RB,,,,,,
2765,74UEA43N03-070113,76UWRB2SB898463,RB,76UWRB2SB895961,RB,,,,,,
2766,74UEA43N03-069946,76UWAB2SW753873,AB,76UWAB2SW754718,AB,,,,,,
2767,74UEA43N03-069946,76UWRB2SB893132,RB,76UWRB2SB895897,RB,,,,,,
2768,74UEA43N03-069946,76UWRB2SB893136,RB,76UWRB2SB895880,RB,,,,,,
2769,74UEA43N03-069946,76UWRB2SB893133,RB,76UWRB2SB896604,RB,,,,,,
2770,74UEA43N03-069946,76UWRB2SB893134,RB,76UWRB2SB896596,RB,,,,,,
2771,74UEA43N03-070273,76UWAB2SW755143,AB,76UWAB2SW754717,AB,,,,,,
2772,74UEA43N03-070273,76UWRB2SB898558,RB,76UWRB2SB896075,RB,,,,,,
2773,74UEA43N03-070273,76UWRB2SB898559,RB,76UWRB2SB896074,RB,,,,,,
2774,74UEA43N03-070273,76UWRB2SB898560,RB,76UWRB2SB896083,RB,,,,,,
2775,74UEA43N03-070273,76UWRB2SB898556,RB,76UWRB2SB896081,RB,,,,,,
2776,74UEA43N03-069951,76UWAB2SW753891,AB,76UWAB2SW754107,AB,,,,,,
2777,74UEA43N03-069951,76UWRB2SB893098,RB,76UWRB2SB895749,RB,,,,,,
2778,74UEA43N03-069951,76UWRB2SB893093,RB,76UWRB2SB895746,RB,,,,,,
2779,74UEA43N03-069951,76UWRB2SB893097,RB,76UWRB2SB895744,RB,,,,,,
2780,74UEA43N03-069951,76UWRB2SB893101,RB,76UWRB2SB895932,RB,,,,,,
2781,74UEA43N03-070128,76UWAB2SW753908,AB,76UWAB2SW754139,AB,,,,,,
2782,74UEA43N03-070128,76UWRB2SB893205,RB,76UWRB2SB895738,RB,,,,,,
2783,74UEA43N03-070128,76UWRB2SB893204,RB,76UWRB2SB895937,RB,,,,,,
2784,74UEA43N03-070128,76UWRB2SB893186,RB,76UWRB2SB895884,RB,,,,,,
2785,74UEA43N03-070128,76UWRB2SB893208,RB,76UWRB2SB895894,RB,,,,,,
2786,74UEA43N03-069955,76UWAB2SW753871,AB,76UWAB2SW754091,AB,,,,,,
2787,74UEA43N03-069955,76UWRB2SB893107,RB,76UWRB2SB895709,RB,,,,,,
2788,74UEA43N03-069955,76UWRB2SB893118,RB,76UWRB2SB895883,RB,,,,,,
2789,74UEA43N03-069955,76UWRB2SB893143,RB,76UWRB2SB895935,RB,,,,,,
2790,74UEA43N03-069955,76UWRB2SB893139,RB,76UWRB2SB895900,RB,,,,,,
2791,74UEA43N03-070203,76UWAB2SW755228,AB,76UWAB2SW754117,AB,,,,,,
2792,74UEA43N03-070203,76UWRB2SB898860,RB,76UWRB2SB895936,RB,,,,,,
2793,74UEA43N03-070203,76UWRB2SB898863,RB,76UWRB2SB895906,RB,,,,,,
2794,74UEA43N03-070203,76UWRB2SB898857,RB,76UWRB2SB895747,RB,,,,,,
2795,74UEA43N03-070203,76UWRB2SB898855,RB,76UWRB2SB895881,RB,,,,,,
2796,74UEA43N03-070005,76UWAB2SW754799,AB,76UWAB2SW754093,AB,,,,,,
2797,74UEA43N03-070005,76UWRB2SB895404,RB,76UWRB2SB896002,RB,,,,,,
2798,74UEA43N03-070005,76UWRB2SB895400,RB,76UWRB2SB895995,RB,,,,,,
2799,74UEA43N03-070005,76UWRB2SB895409,RB,76UWRB2SB896001,RB,,,,,,
2800,74UEA43N03-070005,76UWRB2SB895410,RB,76UWRB2SB896004,RB,,,,,,
2801,74UEA43N03-069938,76UWAB2SW753952,AB,76UWAB2SW754101,AB,,,,,,
2802,74UEA43N03-069938,76UWRB2SB893001,RB,76UWRB2SB896018,RB,,,,,,
2803,74UEA43N03-069938,76UWRB2SB893006,RB,76UWRB2SB895988,RB,,,,,,
2804,74UEA43N03-069938,76UWRB2SB893014,RB,76UWRB2SB896017,RB,,,,,,
2805,74UEA43N03-069938,76UWRB2SB892992,RB,76UWRB2SB896016,RB,,,,,,
2806,74UEA43N03-069930,76UWAB2SW754807,AB,76UWAB2SW754094,AB,,,,,,
2807,74UEA43N03-069930,76UWRB2SB895432,RB,76UWRB2SB895994,RB,,,,,,
2808,74UEA43N03-069930,76UWRB2SB895381,RB,76UWRB2SB896650,RB,,,,,,
2809,74UEA43N03-069930,76UWRB2SB895535,RB,76UWRB2SB895998,RB,,,,,,
2810,74UEA43N03-069930,76UWRB2SB895544,RB,76UWRB2SB896666,RB,,,,,,
2811,74UEA43N03-070222,76UWAB2SW755222,AB,76UWAB2SW754106,AB,,,,,,
2812,74UEA43N03-070222,76UWRB2SB899385,RB,76UWRB2SB895986,RB,,,,,,
2813,74UEA43N03-070222,76UWRB2SB899394,RB,76UWRB2SB896638,RB,,,,,,
2814,74UEA43N03-070222,76UWRB2SB899388,RB,76UWRB2SB896000,RB,,,,,,
2815,74UEA43N03-070222,76UWRB2SB899396,RB,76UWRB2SB896709,RB,,,,,,
2816,74UEA43N03-069959,76UWAB2SW753878,AB,76UWAB2SW754097,AB,,,,,,
2817,74UEA43N03-069959,76UWRB2SB893058,RB,76UWRB2SB896005,RB,,,,,,
2818,74UEA43N03-069959,76UWRB2SB893055,RB,76UWRB2SB896021,RB,,,,,,
2819,74UEA43N03-069959,76UWRB2SB893037,RB,76UWRB2SB895989,RB,,,,,,
2820,74UEA43N03-069959,76UWRB2SB893049,RB,76UWRB2SB895818,RB,,,,,,
2821,74UEA43N03-069917,76UWAB2SW753904,AB,76UWAB2SW754109,AB,,,,,,
2822,74UEA43N03-069917,76UWRB2SB893147,RB,76UWRB2SB896708,RB,,,,,,
2823,74UEA43N03-069917,76UWRB2SB893158,RB,76UWRB2SB896710,RB,,,,,,
2824,74UEA43N03-069917,76UWRB2SB893178,RB,76UWRB2SB896757,RB,,,,,,
2825,74UEA43N03-069917,76UWRB2SB893154,RB,76UWRB2SB896759,RB,,,,,,
2826,74UEA43N03-069743,76UWAB2SW754475,AB,76UWAB2SW754137,AB,,,,,,
2827,74UEA43N03-069743,76UWRB2SB895335,RB,76UWRB2SB896712,RB,,,,,,
2828,74UEA43N03-069743,76UWRB2SB895305,RB,76UWRB2SB896713,RB,,,,,,
2829,74UEA43N03-069743,76UWRB2SB895339,RB,76UWRB2SB896662,RB,,,,,,
2830,74UEA43N03-069743,76UWRB2SB895106,RB,76UWRB2SB896760,RB,,,,,,
2831,74UEA43N03-070274,76UWAB2SW754900,AB,76UWAB2SW754140,AB,,,,,,
2832,74UEA43N03-070274,76UWRB2SB898478,RB,76UWRB2SB896620,RB,,,,,,
2833,74UEA43N03-070274,76UWRB2SB898475,RB,76UWRB2SB896654,RB,,,,,,
2834,74UEA43N03-070274,76UWRB2SB898477,RB,76UWRB2SB896711,RB,,,,,,
2835,74UEA43N03-070274,76UWRB2SB898474,RB,76UWRB2SB896706,RB,,,,,,
2836,74UEA43N03-070345,76UWAB2SW755242,AB,76UWAB2SW754108,AB,,,,,,
2837,74UEA43N03-070345,76UWRB2SB899500,RB,76UWRB2SB896634,RB,,,,,,
2838,74UEA43N03-070345,76UWRB2SB899506,RB,76UWRB2SB896833,RB,,,,,,
2839,74UEA43N03-070345,76UWRB2SB899493,RB,76UWRB2SB896831,RB,,,,,,
2840,74UEA43N03-070345,76UWRB2SB899505,RB,76UWRB2SB896826,RB,,,,,,
2841,74UEA43N03-070310,76UWAB2SW755292,AB,76UWAB2SW754138,AB,,,,,,
2842,74UEA43N03-070310,76UWRB2SB899559,RB,76UWRB2SB896840,RB,,,,,,
2843,74UEA43N03-070310,76UWRB2SB899562,RB,76UWRB2SB896825,RB,,,,,,
2844,74UEA43N03-070310,76UWRB2SB899576,RB,76UWRB2SB896829,RB,,,,,,
2845,74UEA43N03-070310,76UWRB2SB899561,RB,76UWRB2SB896705,RB,,,,,,
2846,74UEA43N03-070235,76UWAB2SW754856,AB,76UWAB2SW754135,AB,,,,,,
2847,74UEA43N03-070235,76UWRB2SB896400,RB,76UWRB2SB896670,RB,,,,,,
2848,74UEA43N03-070235,76UWRB2SB896397,RB,76UWRB2SB896668,RB,,,,,,
2849,74UEA43N03-070235,76UWRB2SB896399,RB,76UWRB2SB896665,RB,,,,,,
2850,74UEA43N03-070235,76UWRB2SB896398,RB,76UWRB2SB896756,RB,,,,,,
2851,74UEA43N03-070334,76UWAB2SW755521,AB,76UWAB2SW754133,AB,,,,,,
2852,74UEA43N03-070334,76UWRB2SB899623,RB,76UWRB2SB896755,RB,,,,,,
2853,74UEA43N03-070334,76UWRB2SB899622,RB,76UWRB2SB896669,RB,,,,,,
2854,74UEA43N03-070334,76UWRB2SB899626,RB,76UWRB2SB896739,RB,,,,,,
2855,74UEA43N03-070334,76UWRB2SB899624,RB,76UWRB2SB896754,RB,,,,,,
2856,74UEA43N03-069732,76UWAB2SW754485,AB,76UWAB2SW754667,AB,,,,,,
2857,74UEA43N03-069732,76UWRB2SB895343,RB,76UWRB2SB896701,RB,,,,,,
2858,74UEA43N03-069732,76UWRB2SB895108,RB,76UWRB2SB896836,RB,,,,,,
2859,74UEA43N03-069732,76UWRB2SB895346,RB,76UWRB2SB896841,RB,,,,,,
2860,74UEA43N03-069732,76UWRB2SB895342,RB,76UWRB2SB896642,RB,,,,,,
2861,74UEA43N03-070349,76UWAB2SW755257,AB,76UWAB2SW754722,AB,,,,,,
2862,74UEA43N03-070349,76UWRB2SB899513,RB,76UWRB2SB896079,RB,,,,,,
2863,74UEA43N03-070349,76UWRB2SB899507,RB,76UWRB2SB896644,RB,,,,,,
2864,74UEA43N03-070349,76UWRB2SB899511,RB,76UWRB2SB896838,RB,,,,,,
2865,74UEA43N03-070349,76UWRB2SB899512,RB,76UWRB2SB896699,RB,,,,,,
2866,74UEA43N03-070166,76UWAB2SW754017,AB,76UWAB2SW754110,AB,,,,,,
2867,74UEA43N03-070166,76UWRB2SB893850,RB,76UWRB2SB895903,RB,,,,,,
2868,74UEA43N03-070166,76UWRB2SB893876,RB,76UWRB2SB895934,RB,,,,,,
2869,74UEA43N03-070166,76UWRB2SB893878,RB,76UWRB2SB895908,RB,,,,,,
2870,74UEA43N03-070166,76UWRB2SB893873,RB,76UWRB2SB895947,RB,,,,,,
2871,74UEA43N03-069921,76UWAB2SW754538,AB,76UWAB2SW754112,AB,,,,,,
2872,74UEA43N03-069921,76UWRB2SB896285,RB,76UWRB2SB895904,RB,,,,,,
2873,74UEA43N03-069921,76UWRB2SB896284,RB,76UWRB2SB895882,RB,,,,,,
2874,74UEA43N03-069921,76UWRB2SB896214,RB,76UWRB2SB895886,RB,,,,,,
2875,74UEA43N03-069921,76UWRB2SB896227,RB,76UWRB2SB895893,RB,,,,,,
2876,74UEA43N03-069983,76UWAB2SW754848,AB,76UWAB2SW754105,AB,,,,,,
2877,74UEA43N03-069983,76UWRB2SB896492,RB,76UWRB2SB895865,RB,,,,,,
2878,74UEA43N03-069983,76UWRB2SB896510,RB,76UWRB2SB895760,RB,,,,,,
2879,74UEA43N03-069983,76UWRB2SB896508,RB,76UWRB2SB895868,RB,,,,,,
2880,74UEA43N03-069983,76UWRB2SB896511,RB,76UWRB2SB895939,RB,,,,,,
2881,74UEA43N03-069993,76UWAB2SW754818,AB,76UWAB2SW754640,AB,,,,,,
2882,74UEA43N03-069993,76UWRB2SB895382,RB,76UWRB2SB897824,RB,,,,,,
2883,74UEA43N03-069993,76UWRB2SB895386,RB,76UWRB2SB897099,RB,,,,,,
2884,74UEA43N03-069993,76UWRB2SB895380,RB,76UWRB2SB897196,RB,,,,,,
2885,74UEA43N03-069993,76UWRB2SB895398,RB,76UWRB2SB898110,RB,,,,,,
2886,74UEA43N03-069965,76UWAB2SW754889,AB,76UWAB2SW754116,AB,,,,,,
2887,74UEA43N03-069965,76UWRB2SB897626,RB,76UWRB2SB898105,RB,,,,,,
2888,74UEA43N03-069965,76UWRB2SB897624,RB,76UWRB2SB898114,RB,,,,,,
2889,74UEA43N03-069965,76UWRB2SB897625,RB,76UWRB2SB898112,RB,,,,,,
2890,74UEA43N03-069965,76UWRB2SB897628,RB,76UWRB2SB898108,RB,,,,,,
2891,74UEA43N03-070348,76UWAB2SW755254,AB,76UWAB2SW754103,AB,,,,,,
2892,74UEA43N03-070348,76UWRB2SB899672,RB,76UWRB2SB897086,RB,,,,,,
2893,74UEA43N03-070348,76UWRB2SB899670,RB,76UWRB2SB897084,RB,,,,,,
2894,74UEA43N03-070348,76UWRB2SB899673,RB,76UWRB2SB898079,RB,,,,,,
2895,74UEA43N03-070348,76UWRB2SB899674,RB,76UWRB2SB897286,RB,,,,,,
2896,74UEA43N03-069715,76UWAB2SW754437,AB,76UWAB2SW754092,AB,,,,,,
2897,74UEA43N03-069715,76UWRB2SB895173,RB,76UWRB2SB897322,RB,,,,,,
2898,74UEA43N03-069715,76UWRB2SB895175,RB,76UWRB2SB897821,RB,,,,,,
2899,74UEA43N03-069715,76UWRB2SB895165,RB,76UWRB2SB898115,RB,,,,,,
2900,74UEA43N03-069715,76UWRB2SB894617,RB,76UWRB2SB897102,RB,,,,,,
2901,74UEA43N03-069735,76UWAB2SW754492,AB,76UWAB2SW754102,AB,,,,,,
2902,74UEA43N03-069735,76UWRB2SB896144,RB,76UWRB2SB897213,RB,,,,,,
2903,74UEA43N03-069735,76UWRB2SB896143,RB,76UWRB2SB897214,RB,,,,,,
2904,74UEA43N03-069735,76UWRB2SB896111,RB,76UWRB2SB897094,RB,,,,,,
